document_id,annotation_id,mesh_id,text,offset,length
12789195,3,D004700,endocrine disorder,77,18
12789195,4,D006984,hypertrophy,270,11
12789195,5,C535610,cutis verticis gyrata,356,21
12789195,6,D004194,Pseudoacromegaly,379,16
12789195,7,D004194,pseudoacromegaly,571,16
12789195,9,D004194,pseudoacromegaly,698,16
12820454,0,D000740,anemia,35,6
12820454,1,D011471,prostate cancer,45,15
12820454,2,D000740,anemia,186,6
12820454,3,D011471,prostate cancer,196,15
12820454,4,D000230,prostatic adenocarcinoma,307,24
12820454,8,D000740,anemia,572,6
12820454,10,D000740,anemia,1193,6
12820454,11,D000740,anemia,1292,6
12820454,12,D000740,anemia,1377,6
12820454,13,D000740,anemia,1473,6
12820454,14,D000740,anemia,1554,6
12820454,15,D000740,anemia,1730,6
12820454,16,D011471,prostate cancer,1740,15
12820454,17,D000740,anemia,1963,6
12820454,18,D000740,anemia,2160,6
12820454,19,D011471,prostate cancer,2186,15
14657095,0,D002311,dilated cardiomyopathy,11,22
14657095,2,D002311,dilated cardiomyopathy,105,22
14657095,3,D006333,heart failure,152,13
14657095,6,D003047,coccidioidomycosis,235,18
14657095,7,D006333,heart failure,295,13
14657095,10,D064420,toxicity,427,8
14765563,1,D020922,nocturnal leg cramps,133,20
14765563,4,D002493,neurological complications,351,26
14765563,5,D003221,confusion,389,9
14765563,6,D012640,seizures,423,8
14765563,7,D003128,coma,437,4
15036754,1,D012640,convulsions,24,11
15036754,2,D004194,neuropathological damages,54,25
15036754,9,D064420,toxicity,272,8
15036754,30,D064420,toxicity,1293,8
15036754,36,D011041,poisoning,1462,9
15036754,40,D064420,toxicity,1540,8
15036754,45,D011041,poisoning,1662,9
15036754,46,D064420,toxicity,1693,8
15145918,2,D007022,hypotension,94,11
15145918,4,D007022,hypotensive,184,11
15145918,12,D007022,hypotension,1256,11
15145918,14,D007022,hypotensive,1451,11
15145918,17,D007022,hypotension,1533,11
15145918,19,D007022,hypotension,1576,11
15145918,20,D001523,a reduced locomotor activity,1650,28
15145918,24,D007022,hypotension,1956,11
15233872,2,D009203,myocardial infarction,74,21
15233872,8,D009203,myocardial infarction,346,21
15458908,6,D010024,osteoporosis,377,12
15458908,8,D054556,venous thromboembolism,484,22
15458908,9,D002386,cataracts,508,9
15458908,10,D005705,gallbladder disease,519,19
15458908,11,D004714|D016889,endometrial hyperplasia or cancer,544,33
15458908,12,D004714,endometrial hyperplasia,544,23
15458908,13,D016889,endometrial cancer,544,11
15458908,15,D054556,venous thromboembolism,679,22
15458908,18,D002386,cataracts,1125,9
15458908,19,D005705,gallbladder disease,1161,19
15458908,20,D004714,endometrial hyperplasia,1207,23
15458908,21,D016889,endometrial cancer,1260,18
15458908,23,D054556,venous thromboembolism,1370,22
15458908,24,D002386,cataracts,1430,9
15458908,25,D005705,gallbladder disease,1441,19
15458908,26,D004714,endometrial hyperplasia,1462,23
15458908,27,D016889,endometrial cancer,1490,18
15737522,1,D001660,biliary pseudolithiasis,23,23
15737522,3,D001660,pseudolithiasis,123,15
15737522,4,D005705,gallbladder dysfunction,228,23
15737522,5,D001660,pseudolithiasis,309,15
15737522,6,D001660,pseudolithiasis,409,15
15737522,9,D001660,pseudolithiasis,721,15
15737522,10,D001660,pseudolithiasis,884,15
15737522,11,D001660,pseudolithiasis,963,15
16005948,1,D062787,cocaine overdose,82,16
16005948,3,D062787,cocaine overdose,179,16
16005948,5,D062787,cocaine overdose,456,16
16005948,11,D064420,toxicity,780,8
16005948,13,D012640,seizures,897,8
16005948,14,D003643,death,920,5
16005948,16,D003643,death,965,5
16005948,19,D062787,cocaine overdose,1085,16
16167916,2,D001851,osteopenia,430,10
16167916,3,D010024,osteoporosis,444,12
16167916,8,D000568,amenorrhea,1289,10
16167916,9,D054556,venous thromboembolism,1372,22
16403073,1,D016171,torsades de pointes,21,19
16403073,3,D003324,coronary artery disease,223,23
16403073,4,D008133,prolonged QT interval,272,21
16403073,5,D016171,torsades de pointes,298,19
16403073,6,D016171,TdP,319,3
16403073,8,D009181,fungal infection,367,16
16403073,11,D016171,TdP,668,3
16403073,13,D008133,long QT syndrome,775,16
16755009,0,D003072,cognitive dysfunctions,81,22
16755009,6,D000647,amnesia,625,7
16755009,10,D000647,amnesia,1078,7
16755009,19,D003072,cognitive dysfunctions,1662,22
16904497,0,D011128,Cauda equina syndrome,0,21
16904497,2,D011843,radiculopathy,128,13
16904497,4,D011128,Cauda equina syndrome,244,21
16904497,5,D011128,cauda equina syndrome,347,21
16904497,8,D017116|D010146,low back and right leg pain,485,27
16904497,9,D017116,low back pain,485,8
16904497,10,D010146,pain,508,4
16904497,14,D006987,numbness,975,8
16904497,15,D020335,lower extremity weakness,988,24
16904497,16,D006987,loss of sensation,1049,17
16904497,18,D009422,neurologic deterioration,1616,24
16938416,1,D050197,atherosclerosis,42,15
16938416,2,D050197,atherosclerosis,151,15
16938416,6,D050197,atherosclerosis,451,15
16938416,7,D050197,atherosclerosis,475,15
16938416,8,D050197,atherosclerosis,617,15
16938416,9,D050197,atherosclerosis,815,15
16938416,10,D050197,atherosclerosis,906,15
16938416,11,D003920,diabetes,1119,8
16938416,15,D050197,atherosclerosis,1337,15
17147461,1,D011507,proteinuria,21,11
17147461,2,D007674,renal dysfunction,37,17
17147461,6,D007674,nephropathy,356,11
17147461,7,D005921,glomerulonephritis,396,18
17147461,8,D001327,autoimmunity,416,12
17147461,9,D052177,cystic renal diseases,430,21
17147461,10,D007680,renal cancer,456,12
17147461,12,D007674,nephrotoxic,629,11
17147461,14,D011507,proteinuria,743,11
17147461,15,D058186,acute renal dysfunction,759,23
17147461,16,D051436,chronic renal damage,844,20
17147461,18,D011507,proteinuria,905,11
17147461,20,D058186,acute renal dysfunction,1206,23
17147461,24,D011507,proteinuria,1624,11
17147461,27,D011507,proteinuria,1743,11
17241784,0,D009135,myopathy,12,8
17241784,3,D009135,myopathy,113,8
17241784,4,-1,hyperCKaemia,126,12
17241784,6,D009135,myopathy,254,8
17241784,7,D009336,necrosis,391,8
17241784,8,D009336,necrotic,534,8
17241784,12,D009135,myopathy,751,8
17241784,13,D009135,myopathy,868,8
17261653,2,D002318,cardiovascular disease,215,22
17261653,3,D001145,arrhythmia,249,10
17261653,4,D003327,coronary heart disease,261,22
17261653,5,D006333,heart failure,297,13
17261653,12,D001919,bradycardia,975,11
17343925,5,D034381,hearing loss,370,12
17343925,7,D034381,hearing impairment,612,18
17343925,9,-1,decreases of TEOAEs amplitudes,1331,30
17400887,0,D020078,Neuroinflammation,0,17
17400887,1,D001523,behavioral abnormalities,22,24
17400887,3,D001321,autism,110,6
17400887,4,D001321,Autism,118,6
17400887,5,D002658,neurodevelopmental disorder,130,27
17400887,6,D003147,deficits in communication and social skills,196,43
17400887,7,D001523,repetitive behaviors,244,20
17400887,8,D001321,autism,386,6
17400887,10,D007752,preterm labor,451,13
17400887,11,D001321,autism,517,6
17400887,17,D001523,behavioral abnormalities,1545,24
17400887,18,D001321,autism,1601,6
17400887,19,D002659,autism spectrum disorders,1712,25
17612891,0,D009205,myocarditis,6,11
17612891,2,D009205,myocarditis,72,11
17612891,5,D012559,schizophrenia,346,13
17612891,6,D009205,myocarditis,388,11
17612891,10,D009205,Myocarditis,698,11
17612891,13,D011618,psychosis,923,9
18081909,0,D001927,Encephalopathy,0,14
18081909,5,D001927,encephalopathy,136,14
18081909,6,C562694,idiopathic epilepsy,195,19
18081909,7,D012640,seizures,232,8
18081909,11,D004830,tonic-clonic seizures,333,21
18081909,12,D008569,"impaired word fluency, psychomotor speed and working memory",439,59
18081909,14,D012640,seizure,747,7
18083142,2,D001008,anxiety,105,7
18083142,6,D001008,anxiety,402,7
18083142,11,D001008,anxiety,656,7
18083142,13,D001008,anxiety,723,7
18083142,16,D001008,anxiety,967,7
18083142,21,D001008,anxiety,1258,7
18083142,25,D001008,anxiety,1539,7
18182964,1,D001289,attention-deficit/hyperactivity disorder,14,40
18182964,4,D001289,attention-deficit/hyperactivity disorder,216,40
18182964,5,D001289,ADHD,258,4
18182964,6,D001289,ADHD,337,4
18182964,13,D001919,bradycardia,757,11
18182964,19,D006970,Drowsiness,1272,10
18182964,23,D001289,ADHD,1453,4
18182964,25,D001919,bradycardia,1511,11
18182964,26,D006970,drowsiness,1580,10
18217897,1,D008228,non-Hodgkin lymphomas,81,21
18217897,2,D009369,Cancer,128,6
18217897,3,D007938,Leukemia,139,8
18217897,5,D009101,multiple myeloma,228,16
18217897,6,D020522,mantle cell lymphoma,246,20
18217897,7,D008223,lymphoplasmacytic lymphoma,271,26
18217897,8,D009369,tumour,352,6
18217897,9,D008223,lymphomas,516,9
18217897,11,D001855,myelosuppression,971,16
18217897,12,D005221,fatigue,989,7
18217897,13,D006970,somnolence,998,10
18217897,14,D003866,depressed mood,1009,14
18217897,15,D009422,neuropathy,1025,10
18217897,16,D004417,dyspnea,1040,7
18217897,17,D013923,thromboembolic,1087,14
18217897,19,D008223,lymphomas,1211,9
18996674,1,D011317,priapism,63,8
18996674,2,D011317,Priapism,101,8
18996674,4,D011317,priapism,324,8
19058010,3,D009203,myocardial infarction,71,21
19058010,8,D009203,myocardial infarction,347,21
19058010,27,D009203,myocardial infarction,1292,21
19581773,0,D009157,ocular myasthenia,15,17
19581773,3,D019698,chronic hepatitis C,89,19
19581773,4,D004172,diplopia,148,8
19581773,7,D019698,chronic hepatitis C,246,19
19581773,8,D019698,CHC,267,3
19581773,9,D001763,ptosis on the right upper lid,308,29
19581773,10,D015835,restricted right eye movement,342,29
19581773,14,D009157,ocular myasthenia,788,17
19581773,17,D019698,CHC,886,3
19759529,2,D012559,Schizophrenia,138,13
19759529,7,D012559,schizophrenic,334,13
19759529,16,D006948,hyperactivity,1020,13
19759529,21,D006948,hyperactivity,1209,13
19759529,24,D006948,hyperactivity,1322,13
19759529,27,D006948,hyperactivity,1402,13
19759529,34,D006948,hyperactivity,1679,13
19759529,36,D002375,catalepsy,1750,9
19957053,2,D002534,reduces frontal lobe oxygenation,32,32
19957053,3,D007022,hypotension,94,11
19957053,4,D007022,hypotension,177,11
19957053,7,D007022,hypotension,312,11
19957053,12,D020521,stroke,583,6
19957053,13,D007022|D002303,"a decrease in MAP, HR, SV, and CO",730,33
19957053,14,D007022,a decrease in MAP,730,17
19957053,15,D002303,a decrease in CO,730,13
19957053,19,D007022,hypotension,1301,11
20619828,0,D009771,obsessive-compulsive-like behaviors,35,35
20619828,1,D009771,obsessive-compulsive disorder,120,29
20619828,2,D009771,OCD,151,3
20619828,3,D001008,anxiety,260,7
20619828,4,D009771,OCD,319,3
20619828,8,D001008,anxiety,631,7
20619828,9,-1,behavioral inflexibility,680,24
20619828,10,D008569,memory impairment,797,17
20619828,11,D060845,hoarding,843,8
20619828,12,-1,corticostriatal dysfunction,857,27
20619828,16,D009771,OCD,1123,3
20619828,17,D009771,OCD,1271,3
20619828,18,D009771,OCD,1296,3
20619828,19,D001523,psychiatric disorders,1499,21
891050,0,D006463,hemolytic uremic syndrome,52,25
891050,1,D006463,hemolytic uremic syndrome,105,25
891050,2,D006463,HUS,132,3
891050,6,D001002,anuria,343,6
891050,7,D006463,HUS,425,3
891050,8,D009846,oliguria,498,8
891050,9,D006463,HUS,593,3
891050,10,D006973,hypertension,704,12
891050,11,D000743,microangiopathic hemolytic anemia,721,33
983936,4,D009202,myocardial injury,89,17
983936,5,D009202,myocardial injury,159,17
983936,7,D009203,myocardial infarction,321,21
1428568,0,D003866,depressive,11,10
1428568,1,D003866,Depression,68,10
1428568,2,D012735,sexual dysfunction,83,18
1428568,5,D005901,glaucomatous,354,12
1428568,7,D003866,depression,434,10
1428568,8,D003866,depression,543,10
1428568,10,D003866,depression,735,10
1428568,12,D003866,depression,885,10
1720453,1,D007674,renal toxicity,34,14
1720453,2,C535700,malignant mesenchymal tumors,73,28
1720453,3,C535700,malignant mesenchymal tumors,197,28
1720453,5,C535700,Malignant Mesenchymal Tumor,357,27
1720453,10,D009369,tumor,743,5
1720453,11,D006030,glucosuria,855,10
1720453,12,D011507,proteinuria,867,11
1720453,13,D000608,aminoaciduria,880,13
1720453,16,D007674,renal abnormalities,1097,19
1720453,17,D064420,toxicity,1264,8
1720453,18,D005198,Fanconi's syndrome,1286,18
1720453,19,D005198,TDFS,1306,4
1720453,21,D064420,toxicity,1503,8
1720453,23,D009369,tumor,1666,5
1720453,25,C535700,mesenchymal tumors,1799,18
1833784,2,D006948,hyperactivity,90,13
1833784,10,D006948,increase in locomotor activity,775,30
1833784,15,D006948,hyperactivity,1217,13
1833784,21,D006948,hyperactivity,1427,13
1833784,24,D006948,hyperactivity,1562,13
1867351,2,D012640,seizures,185,8
1867351,3,D011605,psychoses,201,9
1867351,4,D001008,anxiety neurosis,212,16
1867351,5,D012893,disturbances of sleep-wake rhythm,240,33
1867351,8,D008288,malaria,815,7
2070391,0,D010146,pain,23,4
2070391,2,D010146,pain,144,4
2070391,5,D010146,pain,360,4
2070391,6,D010146,pain,526,4
2070391,9,D010146,pain,648,4
2070391,13,D010146,pain,942,4
2266990,1,D020388,Duchenne dystrophy,46,18
2266990,2,D018908,weakness,141,8
2266990,3,D020388,Duchenne dystrophy,153,18
2266990,5,D020388,Duchenne dystrophy,290,18
2266990,7,D018908,weakness,605,8
2266990,10,D001068,decreased appetite,743,18
2266990,11,D014987,dry mouth,769,9
2266990,12,D012817,gastrointestinal symptoms,815,25
2266990,18,D018908,weakness,1294,8
2266990,19,D020388,Duchenne dystrophy,1306,18
2348231,3,D006940,hyperemia,72,9
2348231,8,D016491,peripheral vascular disease,241,27
2348231,12,D007383,intermittent claudication,376,25
2348231,15,D006940,hyperemia,465,9
2348231,27,D006940,hyperemia,1109,9
2348231,31,D006940,hyperemia,1294,9
2355241,0,D003643,death,9,5
2355241,1,D010300,Parkinson's disease,35,19
2355241,2,D002543,cerebral haemorrhage,80,20
2355241,3,D003643,death,112,5
2355241,4,D002543,cerebral haemorrhage,145,20
2355241,5,D010300,Parkinson's disease,215,19
2355241,6,D003643,death,355,5
2355241,7,D011014,pneumonia,366,9
2355241,8,D001991,bronchitis,380,10
2355241,9,D009369,neoplasms,410,9
2355241,10,D006331,heart diseases,429,14
2355241,11,D002544,cerebral infarction,452,19
2355241,12,D018805,septicaemia,483,11
2355241,13,D002543,Cerebral haemorrhage,503,20
2355241,14,D003643,death,560,5
2355241,15,D003643,deaths,595,6
2355241,16,D003643,death,666,5
2355241,17,D002543,cerebral haemorrhage,740,20
2355241,18,D003643,death,775,5
2355241,19,D010300,Parkinson's disease,798,19
2355241,20,D007022,hypotensive,834,11
2355241,22,D007022,hypotensive,871,11
2355241,24,D010300,parkinsonian,936,12
2445283,1,D006478,Argentine hemorrhagic fever,61,27
2445283,3,D006478,Argentine hemorrhagic fever,165,27
2445283,4,D006478,AHF,194,3
2445283,6,D014766,viremia,293,7
2445283,7,D003643,death,365,5
2445283,8,D000740,anemia,397,6
2445283,10,D006478,AHF,534,3
2445283,11,D000740,anemia,548,6
2445283,13,D006478,AHF,688,3
2950248,1,D017202,myocardial ischemia,21,19
2950248,2,D000787,Angina,42,6
2950248,6,D017202,myocardial ischemia,357,19
2950248,7,D003324,coronary artery disease,435,23
2950248,9,D007511,ischemia,618,8
3015567,1,D007022,hypotension,168,11
3015567,12,D007022,hypotension,1001,11
3031535,0,D002375,catalepsy,29,9
3031535,16,D002375,catalepsy,891,9
3031535,18,D002375,catalepsy,963,9
3125768,1,D009127,rigidity,58,8
3125768,3,D009127,rigidity,135,8
3125768,8,D009127,somatic rigidity,531,16
3125768,9,D009127,rigidity,700,8
3125768,12,D009127,rigidity,861,8
3187073,2,D006258,head and neck carcinoma,136,23
3187073,3,D004938,esophageal carcinoma,164,20
3187073,6,D002318,cardiovascular disease,727,22
3187073,7,D066126,cardiotoxicity,957,14
3187073,8,D002318,cardiovascular disease,1013,22
3187073,9,D066126,cardiotoxicity,1116,14
3187073,10,D002637,chest pain,1136,10
3187073,11,D001281,atrial fibrillation,1170,19
3187073,12,D014693,ventricular fibrillation,1212,24
3187073,13,D003645,sudden death,1256,12
3187073,15,D002637,chest pain,1412,10
3187073,16,D013610,tachyarrhythmia,1426,15
3371379,2,D020258,neurotoxicity,32,13
3371379,4,D020258,neurotoxicity,111,13
3503576,0,D006311,auditory neurotoxicity,18,22
3503576,2,D014786|D006311,Visual and auditory neurotoxicity,85,33
3503576,3,D014786,Visual neurotoxicity,85,6
3503576,4,D006311,auditory neurotoxicity,96,22
3503576,5,D000740,anemia,193,6
3503576,8,D006316,"abnormal audiograms with deficits mostly in the high frequency range of 4,000 to 8,000 Hz",326,89
3503576,10,D003638,permanent disability,796,20
3503576,12,D006311,auditory abnormality,1048,20
3503576,13,D064420,toxicity,1117,8
3503576,16,D006311,ototoxicity,1386,11
3503576,18,D064420,toxicity,1604,8
3503576,20,D034381,hearing loss,1865,12
3503576,21,D006311,auditory dysfunction,2195,20
3560095,1,D001171,juvenile rheumatoid arthritis,33,29
3560095,2,D001171,juvenile rheumatoid arthritis,90,29
3560095,4,D001168,arthritis,249,9
3560095,5,-1,tender joints,336,13
3560095,6,D004487,swelling,367,8
3560095,7,-1,tenderness,380,10
3560095,8,-1,morning stiffness,434,17
3560095,9,-1,fecal occult blood,537,18
3560095,10,D006471,gastrointestinal (GI) bleeding,615,30
3560095,11,D006261,headache,732,8
3560095,12,D015746,abdominal pain,745,14
3714122,0,D020258,neurotoxic,24,10
3714122,2,D009422,neuropathic damage,75,18
3714122,3,D009422,neuropathic damage,127,18
3714122,4,D020258,neurotoxic,164,10
3714122,5,D009422,neuropathy,187,10
3714122,8,D020258,neurotoxic,315,10
3714122,11,D013118,cord damage,548,11
3714122,13,D013118,cord damage,1114,11
3714122,15,D009422,neuropathic damage,1294,18
3828020,0,D002544,Cerebral infarction,0,19
3828020,5,D012640,seizures,309,8
3828020,6,D002543,intracerebral hemorrhage,319,24
3828020,7,D001523,neuropsychiatric symptoms,345,25
3828020,8,D002544,cerebral infarction,391,19
3828020,9,D002544,cerebral infarction,463,19
4812392,0,D011565,psoriasis,13,9
4812392,3,D011565,psoriasis,125,9
4812392,4,D002779,cholestasis,259,11
4812392,5,D005355,fibrosis,304,8
4812392,7,D056486,liver damage,459,12
6518066,1,D004437,Ebstein's anomaly,30,17
6518066,3,D004437,Ebstein's anomaly,230,17
6518066,4,D004437,Ebstein's anomaly,390,17
6518066,7,D006331,cardiac malformations,599,21
6534871,0,D009203,myocardial infarction,50,21
6534871,2,D009203,myocardial infarction,152,21
6534871,3,D007238,infarcts,343,8
6534871,5,D009203,myocardial infarction,738,21
6538499,2,D064420,toxicity,48,8
6538499,10,D009202,cardiac morphological alterations,422,33
6538499,12,D007939,L1210 leukemia,519,14
6538499,13,D002286,Ehrlich ascites tumor,541,21
6747681,1,D005910,malignant gliomas,50,17
6747681,4,D005910,malignant gliomas,310,17
6747681,6,D001254,astrocytomas,634,12
6747681,7,D009369,tumor,691,5
6747681,8,D009369,tumor,808,5
6747681,9,D004487,edema,835,5
6747681,10,D001254,astrocytomas,1220,12
6747681,13,D014786,loss of vision,1611,14
6747681,14,D031300,retinal vasculitis,1641,18
6747681,15,D014786,visual loss,1678,11
6861444,4,D006973,hypertension,367,12
6861444,9,D006973,hypertension,702,12
7053303,12,D003704,dementia,768,8
7053303,14,D008107|D007674,liver or kidney disease,896,23
7053303,15,D008107,liver disease,896,5
7053303,16,D007674,kidney disease,905,14
7053303,19,D003704,dementia,1027,8
7088431,0,D018262,clear cell adenocarcinoma,15,25
7088431,2,D018262|D014625,clear cell adenocarcinoma of the vagina,98,39
7088431,3,D018262,clear cell adenocarcinoma,98,25
7088431,4,D014625,adenocarcinoma of the vagina,109,28
7088431,6,D002277,carcinoma,287,9
7088431,7,D002277,carcinoma,445,9
7248170,1,D006529,enlargement of the liver,23,24
7248170,3,D005355,cirrhosis,109,9
7248170,4,D008103,cirrhosis of the liver,140,22
7248170,5,D001201,ascites,236,7
7248170,6,D013163,splenomegaly,299,12
7248170,7,D001284,atrophy,345,7
7248170,12,D006529,enlargement of the liver,619,24
7453952,1,D003919,diabetes-insipidus-like syndrome,35,32
7453952,5,D059606,polydipsia,133,10
7453952,6,D011141,polyuria,148,8
7453952,15,D003919,diabetes-insipidus-like syndrome,834,32
7453952,21,D059606,polydipsia,1150,10
7453952,22,D011141,polyuria,1165,8
7802851,1,D000379,agoraphobia,59,11
7802851,2,D016584,panic disorder,76,14
7802851,5,D016584,panic disorder,245,14
7802851,6,D000379,agoraphobia,265,11
7802851,7,D016584,panic disorder,433,14
7802851,8,D000379,agoraphobia,453,11
7802851,12,D003866,depression,799,10
7802851,13,D004775,enuresis,811,8
7802851,14,D001523,aggression,839,10
7802851,15,D001523,irritability,897,12
7802851,16,D008569,impaired memory,911,15
7802851,17,D015431,weight loss,928,11
7802851,18,D001259,ataxia,944,6
8319760,2,D009401,nephrosis,70,9
8319760,3,D009404,nephrotic syndromes,99,19
8319760,4,D011507,proteinuria,127,11
8319760,5,D034141,hypoalbuminemia,140,15
8319760,6,D006937,hypercholesterolemia,157,20
8319760,14,D009401,nephrosis,552,9
8386779,1,D004414,penile pain,30,11
8386779,2,D007172,erectile dysfunction,83,20
8386779,3,D004414,penile pain,140,11
8386779,4,D004414,penile pain,300,11
8386779,6,D007172,impotence,502,9
8386779,12,D004414,penile pain,818,11
8386779,14,D004414,penile pain,931,11
8386779,15,D004414,penile pain,981,11
8421099,1,D042882,gallstone,107,9
8421099,2,D000172,acromegalic,138,11
8421099,3,D000172,acromegaly,280,10
8421099,6,D042882,gallstones,500,10
8421099,7,D041881,acute cholecystitis,528,19
8421099,8,D003866,depressed,759,9
8421099,10,D042882,gallstones,843,10
8421099,11,D042882,gallstones,986,10
8421099,12,D003866,depressed,1141,9
8421099,13,D042882,gallstones,1327,10
8421099,14,D002764,cholecystitis,1343,13
8421099,16,D000172,acromegalic,1394,11
8421099,18,D000172,acromegalic,1532,11
8649546,1,D004409,dyskinesia,32,10
8649546,3,D010300,Parkinson's disease,61,19
8649546,4,D010300,Parkinson's disease,112,19
8649546,5,D010300,PD,133,2
8649546,6,D004409,dyskinesia,161,10
8649546,8,D004409,dyskinesia,304,10
8649546,9,D010300,parkinsonian,341,12
8649546,10,D009069,motor disability,354,16
8649546,11,D004409,dyskinesia,394,10
8649546,12,D004421,dystonia,440,8
8649546,14,D004409,dyskinesia,579,10
8649546,15,D010300,PD,593,2
8919272,0,D001927,encephalopathy,26,14
8919272,3,D009422,neurological disorders,391,22
8919272,4,D002526,cerebellum damage,425,17
8919272,6,D001927,encephalopathy,455,14
8919272,7,D009336,necrosis,837,8
8919272,9,D009336,necrotic,1281,8
8919272,11,D056486,hepatic damage,1988,14
8919272,12,D022124,hyperammonemia,2011,14
8919272,14,D001927,encephalopathy,2061,14
9199746,0,D064420,toxicity,7,8
9199746,3,D009877,endophthalmitis,143,15
9199746,4,D007238,infarction,168,10
9199746,6,D012164,retinal toxicity,260,16
9199746,9,D013290,streptococcal endophthalmitis,347,29
9199746,10,D009877,Endophthalmitis,387,15
9199746,12,D013684,telangiectasis,542,14
9199746,13,D012164,retinal toxicity,633,16
9199746,14,D007511,ischaemia,662,9
9199746,15,D012164,retinal toxicity,712,16
9249847,0,D013611,atrioventricular reentrant tachycardia,35,38
9249847,2,D014927,Wolff-Parkinson-White syndrome,130,30
9249847,3,D002311,idiopathic dilated cardiomyopathy,165,33
9249847,4,D014927,WPW syndrome,218,12
9249847,5,D002311,idiopathic dilated cardiomyopathy,235,33
9249847,6,D013611,atrioventricular reentrant tachycardia,282,38
9249847,7,D013611,AVRT,322,4
9249847,9,D013611,AVRT,534,4
9284778,0,D008107,liver disease,12,13
9284778,9,D056486,hepatotoxicity,307,14
9284778,10,D008107,liver disease,381,13
9284778,18,D056486,hepatotoxicity,825,14
9284778,23,D008107,liver disease,919,13
9284778,25,D009336,necrosis,1335,8
9284778,26,D009336,necrosis,1481,8
9284778,28,C562477,halothane hepatitis,1633,19
9284778,32,D056486,liver injury,1800,12
9284778,33,D056486,hepatotoxicity,1894,14
9522143,0,D034381,hearing loss,46,12
9522143,1,D034381,hearing loss,102,12
9522143,2,D006319,sensorineural hearing loss,265,26
9522143,3,D034381,hearing loss,336,12
9522143,4,D034381,hearing loss,408,12
9522143,8,D034381,hearing loss,609,12
9522143,10,D034381,hearing loss,704,12
9522143,13,D034381,hearing loss,848,12
9522152,0,D009461,neurological deficit,12,20
9522152,2,D009461,neurological deficit,161,20
9522152,4,D012678,loss of pinprick sensation,512,26
9522152,5,D009461,neurological deficit,1135,20
9672936,1,D012640,seizure,21,7
9672936,3,D010149,postoperative pain,77,18
9672936,5,D010149,postoperative pain,246,18
9672936,6,D012640,seizure,339,7
9672936,9,D064420,toxicity,522,8
9721172,0,D001649,vanishing bile duct,28,19
9721172,1,D013262,Stevens-Johnson syndromes,52,25
9721172,2,D001649,vanishing bile duct,96,19
9721172,3,D002779,cholestasis,172,11
9721172,4,D013262,Stevens-Johnson syndrome,313,24
9721172,5,D004342,hypersensitivity,383,16
9721172,6,D007239,infection,449,9
9721172,7,D001649,vanishing bile duct syndrome,612,28
9721172,8,D013262,Stevens-Johnson syndrome,655,24
9721172,13,D002779,cholestatic disease,825,19
9721172,14,D005355,cirrhosis,867,9
9721172,15,D001649,vanishing bile duct syndrome,961,28
9721172,16,D013262,Stevens-Johnson syndrome,1083,24
9721172,17,D001649,vanishing bile duct syndrome,1112,28
9727773,0,D006976,primary pulmonary hypertension,18,30
9727773,2,D006976,Primary pulmonary hypertension,99,30
9727773,5,D006976,primary pulmonary hypertension,425,30
9727773,10,D006976,primary pulmonary hypertension,920,30
9727773,14,D006976,primary pulmonary hypertension,1293,30
9754849,0,D002819,Choreoathetoid movements,0,24
9754849,2,D002819|D006948,Choreatiform hyperkinesias,72,26
9754849,3,D002819,Choreatiform,72,12
9754849,4,D006948,hyperkinesias,85,13
9754849,5,D020820,movement abnormalities,126,22
9754849,7,D002819,choreoathetoid movements,238,24
10365197,1,D019964,mood disorder,16,13
10365197,2,D001523,psychiatric,52,11
10365197,4,D019964,mood disorders,232,14
10365197,7,D019964,mood disorder,303,13
10365197,8,D019970,CIMD,318,4
10365197,9,D019964,mood disorders,331,14
10365197,10,D019964,mood disorder,353,13
10365197,11,D001523,psychiatric,396,11
10365197,12,D019970,CIMD,442,4
10365197,13,D019970,CIMD,508,4
10365197,14,D003866,depressive disorders,561,20
10365197,15,D019970,CIMD,597,4
10365197,16,D019964,mood disorder,675,13
10365197,17,D019970,CIMD,759,4
10704919,0,D006461,Hemolysis,0,9
10704919,4,D001943,breast cancer,188,13
10704919,5,D000743,hemolytic anemia,263,16
10704919,8,D000743,hemolytic anemia,416,16
10704919,10,D006461,hemolysis,518,9
10704919,11,D006461,hemolysis,593,9
10704919,13,D006461,hemolysis,675,9
10704919,15,D006461,hemolytic,827,9
10704919,23,D006461,hemolysis,1019,9
10704919,26,D006461,hemolysis,1204,9
10704919,30,D006461,Hemolysis,1369,9
10704919,33,D006461,hemolysis,1500,9
10704919,38,D006461,hemolysis,1843,9
10704919,42,D006461,hemolysis,2037,9
10704919,44,D000743,hemolytic anemia,2357,16
10706004,5,D006973,hypertension,106,12
10706004,8,D006973,hypertension,255,12
10706004,9,D006973,hypertension,290,12
10706004,15,D006973,hypertension,527,12
10706004,29,D006973,hypertension,1165,12
10706004,38,D006973,hypertension,1413,12
10706004,39,D003866,depressed,1441,9
10721819,2,D013610,tachycardia,78,11
10721819,4,D013610,tachycardia,154,11
10721819,9,D013610,tachycardia,542,11
10721819,11,D006332,cardiac hypertrophy,619,19
10721819,13,D007022,hypotension,776,11
10721819,14,D013610,tachycardia,792,11
10721819,16,D007022,hypotension,827,11
10721819,18,D013610,tachycardia,891,11
