document_id,annotation_id,mesh_id,text,offset,length
19299179,12,D015662,co-trimoxazole,571,14
19299179,14,D015662,co-trimoxazole,717,14
19356053,1,D020123,sirolimus,67,9
19356053,2,D020123,Sirolimus,121,9
19356053,5,D020123,sirolimus,383,9
19356053,7,D020123,sirolimus,485,9
19356053,8,D020123,sirolimus,576,9
19356053,10,D020123,sirolimus,621,9
19356053,12,D020123,sirolimus,845,9
19356053,14,D003404,creatinine,1046,10
19356053,16,D020123,sirolimus,1175,9
19356053,19,D020123,sirolimus,1530,9
19356053,23,D020123,sirolimus,1634,9
19356053,24,D020123,sirolimus,1748,9
19356053,26,D020123,Sirolimus,1831,9
19356053,29,D020123,sirolimus,1998,9
19729346,0,D010098,oxycodone,71,9
19729346,1,D010098,oxycodone,238,9
19729346,3,D010098,oxycodone,495,9
19729346,4,D010098,oxycodone,514,9
19729346,9,D010098,oxycodone,1316,9
19729346,10,D010098,oxycodone,1496,9
20080983,0,C048833,modafinil,23,9
20080983,1,D003042,cocaine,53,7
20080983,2,C048833,modafinil,157,9
20080983,4,D003042,cocaine,210,7
20080983,5,D003042,cocaine,240,7
20080983,6,C048833,modafinil,305,9
20080983,7,D003042,cocaine,919,7
20080983,8,C048833,modafinil,1029,9
20080983,9,D003042,cocaine,1111,7
20080983,10,C048833,modafinil,1157,9
20080983,11,D003042,cocaine,1389,7
20080983,12,C048833,modafinil,1465,9
20080983,13,D003042,cocaine,1478,7
20080983,14,C048833,Modafinil,1510,9
20080983,16,C048833,modafinil,1716,9
20080983,18,D003042,cocaine,1829,7
20080983,19,D003042,cocaine,1894,7
20520283,0,C522667,asenapine,23,9
20520283,1,D006220,haloperidol,51,11
20520283,3,C522667,Asenapine,134,9
20520283,9,C522667,asenapine,463,9
20520283,10,C522667,asenapine,500,9
20520283,11,D006220,haloperidol,536,11
20520283,12,C522667,asenapine,761,9
20520283,13,D006220,haloperidol,795,11
20520283,14,C522667,asenapine,950,9
20520283,15,D006220,haloperidol,1015,11
20520283,16,C522667,asenapine,1194,9
20520283,17,C522667,asenapine,1423,9
20520283,18,D006220,haloperidol,1453,11
20520283,20,C522667,asenapine,1585,9
20520283,21,D006220,haloperidol,1615,11
20520283,22,C522667,asenapine,1810,9
20520283,23,D006220,haloperidol,1824,11
20588063,0,D011692,puromycin aminonucleoside,109,25
20588063,3,D011692,puromycin aminonucleoside,245,25
19820426,1,C558899,lopinavir/ritonavir,55,19
19820426,5,C558899,lopinavir/ritonavir,302,19
19820426,7,C558899,lopinavir/ritonavir,451,19
1616457,1,D010424,pentobarbital,41,13
1616457,3,D010424,pentobarbital,142,13
1616457,4,D010424,pentobarbital,322,13
1616457,6,D010424,pentobarbital,602,13
1616457,7,D010424,pentobarbital,718,13
567256,3,D004054,diethylstilbestrol,42,18
567256,10,D004054,diethylstilbestrol,198,18
17439425,0,D019820,xanthine,8,8
17439425,1,D003907,dexamethasone,28,13
17439425,5,D009569,nitric oxide,149,12
17439425,6,D019820,xanthine,205,8
17439425,7,D003907,dexamethasone,297,13
17439425,9,D003907,dex,333,3
17439425,11,D003907,dexamethasone,435,13
17439425,12,D003907,dex,450,3
17439425,13,D000493,allopurinol,456,11
17439425,14,D000493,allopurinol,485,11
17439425,15,D003907,dex,502,3
17439425,16,D014527,urate,664,5
17439425,17,D003907,Dex,698,3
17439425,20,D000493,Allopurinol,816,11
17439425,21,D014527,urate,844,5
17439425,22,D003907,dex,954,3
17439425,23,D000493,Allopurinol,988,11
17439425,24,D003907,dex,1016,3
17439425,26,D000493,allopurinol,1071,11
9351491,0,D018967,risperidone,33,11
9351491,1,D006220,haloperidol,49,11
9351491,2,D018967,Risperidone,105,11
9351491,3,D004298,dopamine,164,8
9351491,4,D044348,serotonin 5-HT2,180,15
9351491,5,D018967,risperidone,252,11
9351491,7,D018967,risperidone,486,11
9351491,8,D018967,risperidone,703,11
9351491,9,D006220,haloperidol,727,11
9351491,10,D018967,risperidone,753,11
9351491,11,D006220,haloperidol,769,11
9351491,12,D006220,haloperidol,946,11
9351491,13,D018967,risperidone,961,11
9351491,15,D018967,risperidone,1038,11
9351491,16,D006220,haloperidol,1060,11
9351491,17,D018967,risperidone,1205,11
18752389,0,C492458,Simvastatin-ezetimibe,0,21
18752389,2,D019821,statin,224,6
18752389,4,C108606,ezetimibe,305,9
18752389,5,C492458,simvastatin-ezetimibe,340,21
18752389,7,D019821,simvastatin,511,11
18752389,8,C492458,simvastatin 10 mg-ezetimibe 40 mg,536,33
18752389,9,D019821,simvastatin,626,11
18752389,11,C492458,Simvastatinezetimibe,814,20
18752389,12,D015283,escitalopram,839,12
18752389,16,C108606,Ezetimibe,1314,9
18752389,17,D014530,uridine diphosphate,1363,19
18752389,18,C532833,simvastatin hydroxy acid,1487,24
18752389,19,D019821,simvastatin,1536,11
18752389,21,C492458,simvastatin-ezetimibe,1639,21
18752389,23,C492458,simvastatinezetimibe,1762,20
18752389,25,D019821,simvastatin,1823,11
18752389,26,C108606,ezetimibe,1847,9
18752389,28,C492458,simvastatin-ezetimibe,1944,21
20098969,2,D008694,Methamphetamine,226,15
20098969,7,D008694,methamphetamine,467,15
20098969,12,D008694,methamphetamine,626,15
20098969,16,D008694,methamphetamine,990,15
20098969,20,D008694,methamphetamines,1613,16
9653867,0,D013974,Thyroxine,0,9
9653867,7,D013974,thyroxine,669,9
17608141,0,D008694,methamphetamine,15,15
17608141,2,D008070,lipopolysaccharide,91,18
17608141,3,D008694,methamphetamine,185,15
17608141,5,D008070,lipopolysaccharide,279,18
17608141,6,D008694,methamphetamine,371,15
17608141,7,D004298,dopamine,409,8
17608141,9,D008070,Lipopolysaccharide,433,18
17608141,10,D008694,methamphetamine,510,15
17608141,12,D008070,lipopolysaccharide,580,18
17608141,13,D008694,methamphetamine,619,15
17608141,14,D004298,dopamine,652,8
17608141,15,D015102,"3,4-dihydroxyphenylacetic acid",665,30
17608141,16,D008070,lipopolysaccharide,772,18
17608141,17,D008694,methamphetamine,847,15
17608141,18,D008694,methamphetamine,879,15
17608141,19,D004298,dopamine,912,8
17608141,20,D015102,"3,4-dihydroxyphenylacetic acid",925,30
17608141,21,D008070,lipopolysaccharide,1006,18
17608141,22,D008694,methamphetamine,1065,15
17608141,23,D004298,dopamine,1099,8
17608141,24,D015102,"3,4-dihydroxyphenylacetic acid",1112,30
17608141,25,D008070,lipopolysaccharide,1212,18
17608141,26,D008694,methamphetamine,1306,15
17608141,27,D008070,lipopolysaccharide,1372,18
17608141,28,D008694,methamphetamine,1445,15
17608141,29,D004298,dopamine,1483,8
2559236,0,D004317,adriamycin,56,10
2559236,2,D004656,enalapril,140,9
2559236,3,D004317,adriamycin,202,10
2559236,5,D004317,adriamycin,257,10
2559236,7,D004656,enalapril,452,9
2559236,8,D004656,enalapril,562,9
2559236,10,D004656,enalapril,942,9
2559236,12,D004317,adriamycin,986,10
2559236,14,D004656,enalapril,1016,9
2559236,16,D004656,Enalapril,1234,9
21029050,1,D013390,succinylcholine,76,15
21029050,2,D013390,succinylcholine,201,15
21029050,3,D013390,succinylcholine,600,15
21029050,7,D013390,succinylcholine,1391,15
10901305,0,D007649,Ketamine,0,8
10901305,2,D007649,ketamine,160,8
10901305,3,D007649,ketamine,322,8
10901305,8,D007649,Ketamine hydrochloride,687,22
10901305,11,D007649,ketamine,1324,8
10901305,25,D007649,Ketamine,2478,8
10901305,27,D007649,Ketamine,2656,8
19037603,0,D019259,lamivudine,20,10
19037603,2,D019259,lamivudine,223,10
19037603,3,D006514,hepatitis B virus surface antigen,237,33
19037603,4,D006514,HBs Ag,272,6
19037603,6,D006514,HBs Ag,361,6
19037603,8,D019259,lamivudine,467,10
19037603,10,D019259,Lamivudine,888,10
19037603,12,D019259,Lamivudine,1584,10
19037603,13,D019259,lamivudine,1680,10
20084309,0,D008874,Midazolan,303,9
20084309,1,D008874,MZ,314,2
20084309,2,D005442,Flumazenil,322,10
20084309,3,D005442,FL,334,2
20084309,4,D008874,MZ,469,2
20084309,5,D008874,MZ,595,2
20084309,11,D008874,MZ,811,2
20084309,12,D008874,MZ,911,2
20084309,13,D005442,FL,918,2
20084309,18,D008874,MZ,1291,2
20084309,22,D008874,MZ,1443,2
8231633,0,D002118,calcium,11,7
8231633,1,D002045,bupivacaine,39,11
8231633,3,D002118,calcium,131,7
8231633,4,D002045,bupivacaine,159,11
8231633,6,D002118,calcium,224,7
8231633,7,D004110,diltiazem,250,9
8231633,8,D014700,verapamil,261,9
8231633,9,D015764,bepridil,275,8
8231633,10,D002045,bupivacaine,510,11
8231633,11,D002118,calcium,722,7
8231633,12,D002045,bupivacaine,775,11
8231633,13,D002118,calcium,822,7
8231633,14,D002045,bupivacaine,887,11
8231633,16,D015764,bepridil,957,8
10091617,0,D012642,Selegiline,0,10
10091617,6,D012642,selegiline,300,10
10091617,7,D007980,L-dopa,323,6
10091617,8,D007980,L-dopa,357,6
10091617,9,D012642,selegiline,408,10
10091617,10,D007980,L-dopa,423,6
10091617,12,D012642,selegiline,530,10
10091617,13,D012642,selegiline,816,10
10091617,16,D012642,selegiline,1057,10
10091617,19,D012642,selegiline,1206,10
10091617,22,D012642,selegiline,1418,10
10091617,23,D012642,selegiline,1502,10
10091617,25,D012642,selegiline,1712,10
10091617,26,D007980,L-dopa,1743,6
10091617,28,D000661,amphetamine,1932,11
10091617,29,D008694,metamphetamine,1948,14
19269743,0,D002211,capsaicin,66,9
19269743,7,D002211,capsaicin,459,9
19269743,10,D002211,Capsaicin,823,9
19269743,13,D002211,capsaicin,1090,9
3070035,0,D002216,captopril,17,9
3070035,5,D002216,captopril,294,9
3070035,6,D002216,captopril,384,9
3070035,7,D002216,captopril,497,9
1147734,1,D011441,propylthiouracil,24,16
1147734,3,D011441,propylthiouracil,225,16
12202650,0,D002211,Capsaicin,0,9
12202650,5,D002211,Capsaicin,506,9
18951540,0,D007980,levodopa,49,8
19657887,0,D004221,Disulfiram,0,10
19657887,1,D003484,hydrogen cyanamide,31,18
19657887,2,D003484,Hydrogen cyanamide,106,18
19657887,3,D000079,aldehyde,300,8
19657887,4,D000079,acetaldehyde,338,12
19657887,5,D000431,alcohol,371,7
19657887,6,D004221,disulfiram,441,10
19657887,7,D003484,hydrogen cyanamide,501,18
19657887,8,D003484,Dormex,572,6
19657887,9,D003484,hydrogen cyanamide,595,18
19657887,10,D000431,alcohol,668,7
19657887,11,D000431,alcohol,734,7
19657887,15,D003484,Dormex,974,6
19657887,16,D004221,disulfiram,1022,10
19657887,20,D000431,alcohol,1268,7
19657887,21,D003484,Dormex,1334,6
9660111,0,D014299,trimipramine,9,12
9660111,1,D004298,dopamine,30,8
9660111,2,D014299,Trimipramine,82,12
9660111,3,D014299,TRI,96,3
9660111,4,D000928,antidepressant,125,14
9660111,5,D007099,imipramine,175,10
9660111,6,D009638,noradrenaline,223,13
9660111,7,D012701,5-hydroxytryptamine,241,19
9660111,8,D000928,antidepressant,335,14
9660111,9,D014299,TRI,430,3
9660111,10,D000928,antidepressants,580,15
9660111,11,D014299,TRI,597,3
9660111,12,D014299,TRI,717,3
9660111,13,D012110,reserpine,758,9
9660111,15,D006916,5-hydroxytryptophan,816,19
9660111,16,D014299,TRI,859,3
9660111,18,D003913,d-amphetamine,937,13
9660111,19,D019257,quinpirole,952,10
9660111,20,D004298,dopamine,1005,8
9660111,21,D003913,d-amphetamine,1062,13
9660111,22,D001058,apomorphine,1079,11
9660111,23,D014299,TRI,1114,3
9660111,24,D010656,phenylephrine,1168,13
9660111,26,D003000,clonidine,1291,9
9660111,27,D000928,antidepressants,1425,15
9660111,28,D014299,TRI,1461,3
9660111,29,D004298,dopamine,1520,8
9660111,30,D000928,antidepressants,1752,15
9660111,31,D000928,antidepressant,1805,14
11431197,0,D011899,Ranitidine,0,10
11431197,2,D011899,Ranitidine,80,10
11431197,4,D011899,ranitidine,345,10
7449470,0,D004317,doxorubicin,11,11
7449470,3,D004317,adriamycin,104,10
8170551,0,D000086,Acetazolamide,0,13
8170551,6,D000086,acetazolamide,288,13
8170551,11,D000086,acetazolamide,582,13
2476560,2,D001556,lindane,122,7
2476560,3,D001556,gamma benzene hexachloride,131,26
2476560,4,D001556,Lindane,184,7
2476560,5,D001556,lindane,361,7
2476560,8,D001556,lindane,481,7
19803309,4,D013390,suxamethonium,292,13
18821488,1,C080436,8-aminoquinoline,59,16
18821488,2,C068820,8-[(4-amino-l-methylbutyl)amino]- 5-(l-hexyloxy)-6-methoxy-4-methylquinoline,76,76
18821488,3,C068820,WR242511,154,8
18821488,6,C080436,8-aminoquinoline,462,16
18821488,7,C068820,WR242511,479,8
18821488,8,C068820,WR242511,664,8
18821488,9,C068820,WR242511,809,8
18821488,10,C068820,WR242511,939,8
18821488,13,C068820,WR242511,1200,8
18821488,19,C068820,WR242511,1610,8
8372922,2,D007612,kanamycin,709,9
8372922,3,D005665,furosemide,723,10
9195768,0,D018170,sumatriptan,35,11
9195768,2,D018170,sumatriptan,102,11
15338796,1,D000420,salbutamol,23,10
15338796,3,D000420,salbutamol,119,10
15338796,7,D000420,salbutamol,592,10
15338796,13,D000420,Salbutamol,1344,10
12627929,1,C067311,docetaxel,70,9
12627929,2,D013792,thalidomide,84,11
12627929,7,C067311,docetaxel,322,9
12627929,8,D013792,thalidomide,361,11
12627929,10,C067311,docetaxel,650,9
12627929,11,D013792,thalidomide,761,11
12627929,12,C067311,docetaxel,808,9
12627929,14,C067311,docetaxel,993,9
12627929,16,C067311,docetaxel,1068,9
12627929,17,D013792,thalidomide,1083,11
12627929,19,D013792,thalidomide,1148,11
12627929,20,C067311,docetaxel,1163,9
12627929,23,D013792,thalidomide,1325,11
6634932,0,D000644,quaternary ammonium,29,19
6634932,1,C002616,UM-272,71,6
6634932,2,C002616,UM-272,79,6
6634932,3,C002616,"N,N-dimethylpropranolol",87,23
6634932,4,D010042,ouabain,191,7
6634932,6,C002616,UM-272,322,6
18791946,2,D002939,ciprofloxacin,63,13
18791946,3,D002939,ciprofloxacin,206,13
18791946,6,D002939,ciprofloxacin,326,13
18791946,16,D002939,ciprofloxacin,983,13
17344566,0,D019821,Simvastatin,0,11
17344566,5,D013974,thyroxine,141,9
17344566,6,D019821,simvastatin,155,11
17344566,9,D019821,simvastatin,336,11
9293063,3,D003613,danazol,75,7
9293063,7,D003613,danazol,179,7
1728522,3,D019980,combination of amoxicillin and clavulanic acid,31,46
1728522,4,D019980,amoxicillin-clavulanic acid,116,27
1728522,11,D010406,penicillin,425,10
1728522,12,D000658,amoxicillin,452,11
1728522,13,D000658,amoxicillin,517,11
1728522,14,D019818,clavulanic acid,581,15
10807237,4,D003042,cocaine,387,7
10807237,13,D003042,cocaine,1281,7
10807237,15,D003042,Cocaine,1320,7
12536034,3,D002220,carbamazepine,144,13
12536034,4,D020888,vigabatrin,162,10
12536034,6,D005680,gamma-aminobutyric acid,354,23
7234705,0,D011342,Procainamide,0,12
7234705,2,D011342,procainamide,74,12
7234705,5,D011342,procainamide,264,12
7234705,7,D011342,procainamide,366,12
7234705,17,D011342,procainamide,921,12
7234705,19,D011342,procainamide,1032,12
8955532,0,D001920,bradykinin,22,10
8955532,3,D001920,bradykinin,301,10
8955532,5,D003911,dextran,497,7
8955532,6,D010656,phenylephrine,523,13
8955532,8,C065679,Hoe-140,597,7
8955532,9,D010656,Phenylephrine,619,13
8955532,10,D003911,dextran,720,7
8955532,12,D001920,bradykinin,902,10
2578334,0,D001374,5-azacytidine,0,13
2578334,3,D001374,5-azacytidine,208,13
2578334,4,D001374,5-AzC,223,5
2578334,5,D001564,benzo[a]-pyrene,364,15
2578334,6,D008770,N-methyl-N-nitrosourea,393,22
2578334,7,D019813,"1,2-dimethylhydrazine",431,21
2578334,8,D019813,"1,2-DMH",454,7
2578334,9,D015073,2-acetylaminofluorene,658,21
2578334,10,D002251,CCl4,714,4
2578334,11,D001374,5-AzC,801,5
2578334,12,D001374,5-AzC,911,5
2578334,13,C014347,[3H]-5-azadeoxycytidine,1028,23
2578334,14,D019813,"1,2-DMH",1091,7
2578334,15,D003596,cytosine,1134,8
2578334,16,D001374,5-AzC,1226,5
2578334,17,D001374,5-AzC,1298,5
11532387,3,D018967,risperidone,61,11
11532387,10,D018967,risperidone,323,11
11532387,11,D014282,trihexyphenidyl,378,15
11532387,15,D018967,risperidone,546,11
11532387,16,D012701,serotonin,561,9
11532387,17,D004298,dopamine,571,8
11532387,18,D012701,serotonin,641,9
3173179,0,D014700,Verapamil,0,9
3173179,3,D014700,Verapamil,124,9
3173179,6,D002216,captopril,465,9
3173179,7,D014700,verapamil,497,9
3173179,9,D014700,verapamil,603,9
3173179,10,D002395,catecholamines,694,14
3856631,1,D008727,methotrexate,69,12
3856631,4,D008727,methotrexate,207,12
3856631,5,D008727,methotrexate,274,12
3856631,6,D008727,methotrexate,375,12
3856631,7,D002955,Leucovorin,518,10
3856631,8,D008727,methotrexate,717,12
3856631,9,D008727,methotrexate,814,12
3856631,11,D001663,bilirubin,1114,9
3856631,16,D008727,methotrexate,1269,12
2522601,1,D002220,carbamazepine,20,13
2522601,7,D002220,carbamazepine,167,13
2522601,13,D002220,carbamazepine,354,13
8741744,0,D009538,nicotine,38,8
8741744,1,D007608,kainic acid,112,11
8741744,3,D009538,nicotine,334,8
8741744,4,D009538,nicotine,398,8
8741744,6,D002794,choline,535,7
8741744,7,D014443,tyrosine,616,8
17491223,0,D004280,dobutamine,79,10
17491223,2,D004280,dobutamine,191,10
17491223,4,D004280,dobutamine,429,10
17491223,6,D017256,Tc99m-Sestamibi,475,15
17491223,8,D017256,Sestamibi,674,9
17491223,9,D004280,dobutamine,690,10
17491223,10,D004280,dobutamine,799,10
17491223,12,D004280,dobutamine,953,10
18004067,1,D000431,alcohol,49,7
18004067,2,D000082,paracetamol,79,11
18004067,3,D000431,alcohol,147,7
18004067,5,D000082,paracetamol,229,11
18004067,6,D000082,acetaminophen,242,13
18004067,7,D000431,alcohol,345,7
18004067,9,D000431,alcohol,436,7
18004067,10,D000082,paracetamol,485,11
18004067,11,D000082,paracetamol,504,11
18004067,13,D000082,paracetamol,696,11
18004067,14,D000431,alcohol,794,7
18004067,16,D000082,paracetamol,886,11
18004067,17,D000082,paracetamol,1029,11
12443032,0,D003042,Cocaine,0,7
12443032,2,D003042,cocaine,89,7
12443032,3,D003042,cocaine,206,7
12443032,4,D003042,cocaine,250,7
12443032,8,D003042,cocaine,441,7
12443032,9,D003042,cocaine,563,7
17615423,2,D019821,simvastatin,78,11
17615423,3,D000638,amiodarone,91,10
17615423,4,C413408,atazanavir,107,10
17615423,5,D019821,simvastatin,179,11
17615423,6,D000638,amiodarone,192,10
17615423,7,C413408,atazanavir,208,10
17615423,16,D019821,simvastatin,524,11
17615423,17,D000638,amiodarone,576,10
17615423,18,C413408,atazanavir,683,10
17615423,19,D003401,creatine,783,8
17615423,20,D001806,blood urea nitrogen,809,19
17615423,21,D003404,creatinine,840,10
17615423,22,D001224,aspartate,861,9
17615423,23,D000409,alanine,901,7
17615423,24,D019821,Simvastatin,927,11
17615423,25,D000638,amiodarone,940,10
17615423,27,D003401,creatine,1151,8
17615423,28,D003404,creatinine,1195,10
17615423,30,D019821,simvastatin,1432,11
17615423,31,D019821,Simvastatin,1456,11
17615423,32,D000638,Amiodarone,1494,10
17615423,33,C413408,atazanavir,1509,10
17615423,34,D019821,statins,1598,7
17615423,35,D019821,statins,1736,7
17615423,36,D017035,pravastatin,1767,11
17615423,37,C065180,fluvastatin,1780,11
17615423,38,C422923,rosuvastatin,1797,12
17615423,39,C065179,atorvastatin,1854,12
17615423,40,D019821,simvastatin,1898,11
17615423,41,D008148,lovastatin,1914,10
8558192,0,C030852,vinorelbine,18,11
8558192,4,C030852,vinorelbine,248,11
8558192,5,C030852,VNB,261,3
8558192,7,D002945,cisplatin,557,9
8558192,9,C030852,VNB,629,3
8558192,10,C030852,VNB,1189,3
8558192,16,C030852,VNB,1573,3
8558192,19,C030852,VNB,1724,3
11135224,0,D017239,Paclitaxel,0,10
11135224,1,D002945,cisplatin,12,9
11135224,2,C056507,gemcitabine,27,11
11135224,4,D002945,Cisplatin,168,9
11135224,8,D017239,paclitaxel,515,10
11135224,9,D002945,cisplatin,527,9
11135224,10,C056507,gemcitabine,542,11
11135224,13,D017239,paclitaxel,768,10
11135224,14,D002945,cisplatin,834,9
11135224,15,C056507,gemcitabine,903,11
11135224,18,D017239,paclitaxel,1651,10
11135224,19,D002945,cisplatin,1687,9
11135224,20,C056507,gemcitabine,1727,11
11135224,25,D017239,paclitaxel,2119,10
11135224,26,D002945,cisplatin,2131,9
11135224,27,C056507,gemcitabine,2146,11
11135224,29,D002945,cisplatin,2273,9
8590259,0,C016986,aponidine hydrochloride,35,23
8590259,1,C016986,apraclonidine,132,13
8590259,2,C016986,apraclonidine,204,13
8590259,4,C016986,apraclonidine,583,13
8590259,5,C016986,apraclonidine,741,13
2096243,0,C017367,Carmofur,0,8
2096243,3,C017367,carmofur,148,8
2096243,7,C017367,carmofur,608,8
6209318,0,D008801,mexiletine,14,10
6209318,2,D008801,mexiletine,195,10
6209318,3,D008801,Mexitil-Perlongets,207,18
6209318,5,D008801,mexiletine,767,10
6209318,6,D008801,mexiletine,942,10
6209318,8,D008801,mexiletine,1110,10
6209318,11,D008801,mexiletine,1392,10
3615541,0,D000661,amphetamine,43,11
3615541,2,D002116,calcitonin,94,10
3615541,3,D002116,Calcitonin,117,10
3615541,4,D002116,calcitonin,193,10
3615541,5,D000661,amphetamine,313,11
3615541,6,D002116,calcitonin,456,10
3615541,7,D002116,calcitonin,557,10
3615541,8,D002116,calcitonin,687,10
3615541,9,D002116,calcitonin,865,10
3615541,10,D000661,amphetamine,890,11
8953972,1,D004837,epinephrine,63,11
8953972,7,D004837,epinephrine,376,11
8953972,10,D004837,Epinephrine,468,11
3782049,1,D008972,molindone,43,9
3782049,8,D008972,molindone,415,9
3782049,9,D008972,molindone,466,9
9100294,1,D002118,calcium,53,7
9100294,2,D002118,calcium,138,7
9100294,3,D020748,Ro 40-5967,163,10
9100294,5,D002118,calcium,335,7
9100294,7,D002118,calcium,465,7
9100294,8,D009543,nifedipine,514,10
9100294,9,D004110,diltiazem,526,9
9100294,10,D014700,verapamil,541,9
9100294,11,D002118,calcium,623,7
9100294,14,D002118,calcium,871,7
9100294,15,D014700,verapamil,955,9
9100294,16,D009543,nifedipine,969,10
9100294,17,D020748,Ro 40-5967,1092,10
9100294,18,D014700,verapamil,1107,9
19889778,0,D019259,lamivudine,85,10
19889778,1,D006513,hepatitis B virus e antigen,106,27
19889778,3,D019259,lamivudine,774,10
19889778,4,D019259,LAM,786,3
19889778,5,D006513,HBeAg,798,5
19889778,6,D019259,LAM,876,3
19889778,7,D006513,HBeAg,941,5
19889778,8,D006513,HBeAg,963,5
19889778,9,D006514,HBsAg,1083,5
19889778,10,D019259,LAM,1154,3
19889778,11,D006514,HBsAg,1319,5
19889778,12,D019259,LAM,1374,3
19889778,13,D006513,HBeAg,1435,5
19889778,14,D019259,LAM,1474,3
19889778,15,D019259,LAM,1606,3
19889778,16,D009711,nucleotide,1636,10
19889778,17,C053001,adefovir,1657,8
19889778,18,C096918,tenofovir,1670,9
15278670,0,C009250,sevoflurane,15,11
15278670,1,D008012,lidocaine,30,9
15278670,3,C009250,sevoflurane,78,11
15278670,4,D008012,lidocaine,93,9
15278670,7,D008012,lidocaine,215,9
15278670,8,C009250,sevoflurane,345,11
15278670,9,C009250,sevoflurane,427,11
15278670,10,C009250,sevoflurane,481,11
15278670,12,C009250,sevoflurane,595,11
15278670,13,D004737,enflurane,611,9
15278670,14,C009250,sevoflurane,698,11
15278670,15,D004737,enflurane,713,9
15278670,17,C009250,sevoflurane,811,11
15278670,18,D004737,enflurane,845,9
15278670,19,D008012,lidocaine,908,9
15278670,20,D001030,Apamin,991,6
15278670,21,D002118,calcium,1022,7
15278670,22,D011188,potassium,1040,9
15278670,23,C009250,sevoflurane,1134,11
15278670,24,D001030,Apamin,1206,6
15278670,26,C009250,sevoflurane,1379,11
15278670,28,D008012,lidocaine,1424,9
17042910,0,C065179,atorvastatin,24,12
17042910,1,D003907,dexamethasone,40,13
17042910,3,D003907,Dexamethasone,90,13
17042910,4,D003907,Dex,105,3
17042910,6,D009569,nitric oxide,191,12
17042910,7,D009569,NO,205,2
17042910,8,D013481,superoxide,234,10
17042910,9,D013481,O2-,246,3
17042910,10,C065179,Atorvastatin,263,12
17042910,11,C065179,Ato,277,3
17042910,12,D009569,NO,405,2
17042910,13,D013481,O2-,420,3
17042910,15,C065179,Ato,539,3
17042910,16,D009569,NO,569,2
17042910,17,D013481,O2-,623,3
17042910,18,C065179,Ato,732,3
17042910,19,D003907,Dexamethasone,799,13
17042910,20,C065179,Ato,880,3
17042910,21,D000109,acetylcholine,1069,13
17042910,22,D010656,phenylephrine,1110,13
17042910,23,D003907,Dex,1295,3
17042910,24,C065179,Ato,1412,3
17042910,25,D003907,Dex,1418,3
17042910,26,D003907,Dex,1586,3
17042910,27,D003907,Dex,1686,3
17042910,28,C065179,Ato,1692,3
17042910,29,D003907,Dex,1714,3
17042910,30,D013481,superoxide,1777,10
17042910,31,D003907,Dex,1816,3
17042910,32,C065179,Ato,1822,3
17042910,33,D003907,Dex,1869,3
17042910,34,C065179,Ato,1911,3
17042910,35,D013481,superoxide,1954,10
17042910,36,D003907,Dex,1995,3
11897407,0,C067171,99mTc-glucarate,0,15
11897407,1,D007545,isoproterenol,33,13
11897407,6,D007545,isoproterenol,316,13
11897407,8,D005937,glucaric acid,379,13
11897407,9,C067171,99mTc-glucarate,452,15
11897407,10,D007545,isoproterenol,560,13
11897407,13,D007545,isoproterenol,691,13
11897407,14,C067171,99mTc-glucarate,822,15
9812111,0,D006220,haloperidol,58,11
9812111,4,D006220,haloperidol,228,11
9812111,8,D006220,haloperidol,434,11
9812111,9,D006220,haloperidol,479,11
9812111,11,D006220,haloperidol,683,11
9812111,12,D006220,haloperidol,797,11
9812111,13,D006220,haloperidol,876,11
9812111,14,D006220,haloperidol,934,11
9812111,18,D006220,haloperidol,1472,11
9812111,19,D006220,haloperidol,1627,11
9812111,21,D006220,haloperidol,1858,11
15572383,0,D004317,adriamycin,87,10
15572383,2,D000809,angiotensin,155,11
15572383,4,D004317,adriamycin,534,10
15572383,5,C010980,Hip-His-Leu,583,11
15572383,7,D004317,adriamycin,743,10
15572383,9,D004317,adriamycin,955,10
15572383,15,D004317,adriamycin,1150,10
15572383,17,D004317,adriamycin,1675,10
7420681,1,D014031,tobramycin,27,10
7420681,2,D005839,gentamicin,42,10
7420681,3,D000617,aminoglycoside,125,14
7420681,4,D005839,Gentamicin sulfate,162,18
7420681,5,D014031,tobramycin sulfate,185,18
7420681,8,D005839,gentamicin sulfate,405,18
7420681,9,D014031,tobramycin sulfate,427,18
7420681,10,D000617,aminoglycoside,528,14
7420681,13,D014031,tobramycin,728,10
7420681,14,D005839,gentamicin,784,10
7420681,16,D005839,gentamicin,837,10
7420681,18,D014031,tobramycin,920,10
12907309,0,C121465,MPEP,26,4
12907309,1,D008694,methamphetamine,66,15
12907309,3,D004298,dopamine,150,8
12907309,5,D018698,glutamate,269,9
12907309,6,D008694,methamphetamine,322,15
12907309,7,D008694,Methamphetamine,372,15
12907309,8,D004298,dopamine,450,8
12907309,9,C121465,2-methyl-6-(phenylethynyl)pyridine,577,34
12907309,10,C121465,MPEP,613,4
12907309,11,D008694,methamphetamine,685,15
12907309,12,D008694,methamphetamine,740,15
12907309,13,C121465,MPEP,774,4
12907309,14,D004298,dopamine,834,8
12907309,15,D004298,dopamine,877,8
12907309,16,D008694,methamphetamine,915,15
12907309,17,D014701,veratridine,980,11
12907309,18,D008694,methamphetamine,1046,15
12907309,20,C121465,MPEP,1133,4
